Make,Model,Variant,Ex-Showroom_Price(Rs),Displacement(cc),Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity(litres),Fuel_Type,Height(mm),Length(mm),Width(mm),Body_Type,Doors,City_Mileage(km/litre),Highway_Mileage(km/litre),ARAI_Certified_Mileage(km/litre),ARAI_Certified_Mileage_for_CNG(km/litre),Kerb_Weight(Kg),Gears,Ground_Clearance(mm),Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track(mm),Rear_Track(mm),Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odo,Speedo,Tacho,Trip,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space(Litres),CD_MP3_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius(meter),Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Iobilizer,High_Speed_Alert_System,Lane_Watch_CameraSide_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recoended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
Land Rover,Discovery,3.0 S Petrol,7693664,2995,6,4,4WD,V,BS IV,"Front, Longitudinal",Injection,89,Petrol,1846,4988,2200,SUV,5,,,9.17,,,8,,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1692.4,1686.6,255/55 R19,255/55 R19,Electro-Hydraulic,All Windows,"True, with memory",,394PS@3750rpm,450Nm@3500-5000RPM,Digital,Analog,Analog,TRUE,7,Leather,Automatic,2922,255/55 R19,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,3 Years / 100000 km (whichever comes first),TRUE,"With Remote, Internal",258,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,,TRUE,Driver & Front Passenger,,2 Zone Climate Control,,TRUE,TRUE,,,,,TRUE,,,,,,,TRUE,TRUE,All Rows,,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,8,,"Rake, Reach",,,Front and rear sensors with camera,TRUE,TRUE,,,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,TRUE,Cup Holders,,TRUE,TRUE,,All,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,
Land Rover,Discovery,3.0 Hse Luxury Diesel,10861088,2993,6,4,4WD,V,BS IV,"Front, Longitudinal",Injection,85,Diesel,1846,4988,2200,SUV,5,,,18,,,8,,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1692.4,1686.6,255/55 R20,255/55 R20,Electro-Hydraulic,All Windows,"True, with memory",Smart Key,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,Analog,TRUE,7,Leather,Automatic,2922,255/55 R20,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,TRUE,3 Years / 100000 km (whichever comes first),TRUE,"With Remote, Internal",258,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,5.9,TRUE,Driver & Front Passenger,,Fully automatic climate control,,TRUE,TRUE,,,,,TRUE,,,,,,,TRUE,TRUE,All Rows,,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,8,,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,,,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",,TRUE,Electric Adjustment with Memory,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,All,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,
Land Rover,Discovery,3.0 Hse Luxury Petrol,8937846,2995,6,4,4WD,V,BS IV,"Front, Longitudinal",Injection,89,Petrol,1846,4988,2200,SUV,5,,,9.17,,,8,,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1692.4,1686.6,255/55 R19,255/55 R19,Electro-Hydraulic,All Windows,"True, with memory",Smart Key,394PS@3750rpm,450Nm@3500-5000RPM,Digital,Analog,Analog,TRUE,7,Leather,Automatic,2922,255/55 R19,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,TRUE,3 Years / 100000 km (whichever comes first),TRUE,"With Remote, Internal",258,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,5.9,TRUE,Driver & Front Passenger,,Fully automatic climate control,,TRUE,TRUE,,,,,TRUE,,,,,,,TRUE,TRUE,All Rows,,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,8,,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,,,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",,TRUE,Electric Adjustment with Memory,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,All,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,
Lexus,Ls 500H,Luxury,18221000,3456,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,82,Hybrid,1450,5235,1900,SUV,4,,,15.4,,2300,,,Ventilated Disc,Ventilated Disc,MacPherson Strut,Trailing Arm Double Wishbone,1630,1635,245/45RF20,245/45RF20,Electric Power,All Windows,Power seats,Smart Key,299PS@6600rpm,350Nm@5100rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,3125,245/45RF20,,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,"With Remote, Manual",430,TRUE,TRUE,TRUE,Analog,Front & Rear,TRUE,TRUE,TRUE,,TRUE,"With Remote, Internal",Digital,Automatic,Analog + Digital,TRUE,5.7,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,TRUE,All Rows,2725,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag, Drive side airbag",TRUE,TRUE,TRUE,TRUE,14,13.0:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,
Lexus,Ls 500H,Ultra Luxury,18736000,3456,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,82,Hybrid,1450,5235,1900,SUV,4,,,15.4,,2322,,,Ventilated Disc,Ventilated Disc,MacPherson Strut,Trailing Arm Double Wishbone,1630,1635,245/45RF20,245/45RF20,Electric Power,All Windows,Power seats,Smart Key,299PS@6600rpm,350Nm@5100rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,3125,245/45RF20,,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,"With Remote, Manual",430,TRUE,TRUE,TRUE,Analog,Front & Rear,TRUE,TRUE,TRUE,,TRUE,"Internal, With Remote",Digital,Automatic,Analog + Digital,TRUE,5.7,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,TRUE,All Rows,2725,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag, Drive side airbag",TRUE,TRUE,TRUE,TRUE,14,13.0:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,
Lexus,Ls 500H,Distinct,19371000,3456,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,82,Hybrid,1450,5235,1900,SUV,4,,,15.4,,2345,,,Ventilated Disc,Ventilated Disc,MacPherson Strut,Trailing Arm Double Wishbone,1630,1635,245/45RF20,245/45RF20,Electric Power,All Windows,Power seats,Smart Key,299PS@6600rpm,350Nm@5100rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,3125,245/45RF20,,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,"With Remote, Manual",430,TRUE,TRUE,TRUE,Analog,Front & Rear,TRUE,TRUE,TRUE,,TRUE,"With Remote, Internal",Digital,Automatic,Analog + Digital,TRUE,5.7,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,TRUE,All Rows,2725,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag",TRUE,TRUE,TRUE,TRUE,14,13.0:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,
,Rolls-Royce Phantom,Sedan,95000000,6749,12,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,100,Petrol,1638,5842,1990,Sedan,4,10.2,14.9,23,,2649,8,164,Ventilated Disc,Ventilated Disc,Independent Double Wishbone with Air Springs,Independent Multi-Link with Air Springs,1686,1676,255/50R21,285/45R21,Electric Power,All Windows,TRUE,Smart Key,460PS@5350rpm,720Nm@3500rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,3570,R21,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,TRUE,4 years /Unlimited Kms (years/distance whichever comes first),TRUE,Internal,460,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,6.9,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,TRUE,All Rows,3109,"Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",TRUE,TRUE,TRUE,TRUE,6,11:01,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,All,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,
,Rolls-Royce Phantom,Ewb,75400000,6749,12,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,100,Petrol,1640,6092,1990,Sedan,4,10.2,14.9,23,,2694,8,164,Ventilated Disc,Ventilated Disc,Independent Double Wishbone with Air Springs,Independent Multi-Link with Air Springs,1686,1676,255/50R21,285/45R21,Electric Power,All Windows,TRUE,Smart Key,460PS@5350rpm,720Nm@3500rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,3820,R21,,TRUE,DVD Player with USB & Aux-in,TRUE,TRUE,4 years /Unlimited Kms (years/distance whichever comes first),TRUE,Internal,460,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,6.9,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,TRUE,All Rows,3171,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",TRUE,TRUE,TRUE,TRUE,6,11:01,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,All,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,
Fiat,Punto Evo,Dynamic 1.2,535562,1172,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Petrol,1525,3989,1687,Hatchback,5,15.8,,15.7,,1095,5,185,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,165/80R14,165/80R14,Electric Power,All Windows,Power seats,Remote,68PS@6000rpm,96Nm@2500RPM,Digital,Analog,"Analog, Not on offer",TRUE,5,Fabric,Manual,2510,165/80R14,,TRUE,,TRUE,,"3 Years/1,00,000 Kms (Whichever comes earlier)",,"Internal, With Remote",280,TRUE,TRUE,TRUE,Digital,Front,,Front,,2 Years /150000 Kms (Whichever comes earlier),TRUE,Manual,Digital,Manual,Analog + Digital,TRUE,,TRUE,Driver & Front Passenger,,Air Conditioning with cooling only,,,,,,,,TRUE,,,,,,,TRUE,TRUE,All Rows,,,TRUE,TRUE,TRUE,,,,Rake,,,,TRUE,TRUE,,,,,,,,Manual Adjustment,,,,,,,,,,,,,,,,,,,,,,,
Fiat,Punto Evo,Active Multijet 1.3,631292,1172,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1525,3989,1687,Hatchback,5,21.2,,20.5,,1095,,185,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,165/80R14,165/80R14,Electric Power,Only Front Windows,Power seats,Remote,76PS@4000RPM,197Nm@1750RPM,Analog,Analog,Analog,TRUE,5,Fabric,Manual,2510,165/80R14,,TRUE,,TRUE,,"3 Years/1,00,000 Kms (Whichever comes earlier)",,"With Remote, Internal",280,TRUE,TRUE,TRUE,Digital,Front,,Front,,2 Years /150000 Kms (Whichever comes earlier),TRUE,Internal,Digital,Manual,Digital,TRUE,,TRUE,Driver & Front Passenger,Not Applicable,Air Conditioning with cooling only,,,,,,,,TRUE,,,,,,,TRUE,,All Rows,,Driver frontal airbag,TRUE,TRUE,TRUE,,1,,Rake,,,Rear sensors,TRUE,TRUE,,,,,Multifunction Steering Wheel,,,Manual Adjustment,,,,,,,,,TRUE,,,,,,,,,,,,,,
Fiat,Punto Evo,Dynamic Multijet 1.3,692655,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45,Diesel,1525,3989,1687,Hatchback,5,21.2,,20.3,,1165,,185,Solid Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,165/80 R14,165/80 R14,Electric Power,All Windows,Power seats,,76PS@4000RPM,197Nm@1750RPM,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2510,14,,,,TRUE,,"3 Years/1,00,000 Kms (Whichever comes earlier)",,"With Remote, Internal",280,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front,,2 Years /150000 Kms (Whichever comes earlier),TRUE,"Internal, With Remote",Digital,Manual,Analog + Digital,TRUE,,TRUE,Driver & Front Passenger,Not Applicable,Air Conditioning with cooling only,,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,Rake,,,Rear sensors,TRUE,TRUE,,,,,,,,Manual Adjustment,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,
Fiat,Punto Evo,Emotion Multijet 1.3,747774,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1525,3989,1687,Hatchback,5,21.2,,21.2,,1095,5,185,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",,,195/60R15,195/60R15,Electric Power,All Windows,,Remote,76PS@4000RPM,197Nm@1750RPM,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2510,195/60R15,,TRUE,DVD Player with USB & Aux-in,TRUE,,"3 Years/1,00,000 Kms (Whichever comes earlier)",TRUE,Internal,280,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,2 Years /150000 Kms (Whichever comes earlier),TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,TRUE,,,,,,,TRUE,TRUE,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,,TRUE,,2,,Rake,,,Rear sensors,TRUE,TRUE,,,,Touch Sensitive,Multifunction Steering Wheel,,,Manual Adjustment,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,
Toyota,Yaris,J,940000,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,,Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,,1090,6,152,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,,TRUE,107PS@6000rpm,140Nm@4200rpm,TRUE,Analog,TRUE,TRUE,5,Fabric,Manual,2550,185/60 R15,,TRUE,Not on offer,TRUE,,,,Internal,476,,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,TRUE,,,Internal,TRUE,Manual,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,,,,,,Normal,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,1580,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",TRUE,TRUE,TRUE,,7,,Rake,,,Rear sensors,TRUE,,,,TRUE,,TRUE,,TRUE,Manual Adjustment,,,,Cup Holders,,,TRUE,,,,,,,,,,,,,,,,
Toyota,Yaris,G,1055000,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,,1095,6,152,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,TRUE,5,Fabric,Manual,2550,185/60 R15,TRUE,TRUE,Not on offer,TRUE,TRUE,,,Internal,476,,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,TRUE,,,Internal,Digital,Manual,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,1580,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",TRUE,TRUE,TRUE,TRUE,7,,Rake,,,Rear sensors,TRUE,,,,TRUE,,Multifunction Steering Wheel,TRUE,TRUE,Manual Adjustment,,TRUE,,Cup Holders,,,TRUE,,,,,,,,,,,,,,,,
Toyota,Yaris,V,1174000,1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.1,,1105,6,152,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,,TRUE,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,TRUE,5,Fabric,Manual,2550,185/60 R15,TRUE,TRUE,USB & Aux-in,TRUE,TRUE,,TRUE,Internal,476,,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,TRUE,,TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,Normal,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,1580,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",TRUE,TRUE,TRUE,TRUE,7,,Rake,,,Front and rear sensors with camera,TRUE,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,,TRUE,Manual Adjustment,,TRUE,,Cup Holders,,,TRUE,,,,,TRUE,,,TRUE,,,TRUE,,TRUE,,,
Toyota,Yaris,Vx Cvt,1418000,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.8,,1135,7,152,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,TRUE,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,TRUE,5,Leather,Automatic,2550,185/60 R15,TRUE,TRUE,USB & Aux-in,TRUE,TRUE,,TRUE,Internal,476,,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,TRUE,,TRUE,"Internal, With Remote",Digital,Manual,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,TRUE,,,TRUE,Normal,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,1580,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger side airbag, Driver knee airbag",TRUE,TRUE,TRUE,TRUE,7,,Rake,,,Front and rear sensors with camera,TRUE,TRUE,TRUE,TRUE,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,Cup Holders,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,
Toyota,Yaris,G Cvt,1175000,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.8,,1115,7,152,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,TRUE,5,Fabric,Automatic,2550,185/60 R15,TRUE,TRUE,Not on offer,TRUE,TRUE,,,Internal,476,,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,TRUE,,,Internal,Digital,Manual,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,Normal,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,1580,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",TRUE,TRUE,TRUE,TRUE,7,,Rake,,,Rear sensors,TRUE,,,,TRUE,,Multifunction Steering Wheel,TRUE,TRUE,Manual Adjustment,,TRUE,,Cup Holders,,,TRUE,,,,,,,,,,,,,,,,
Toyota,Yaris,J Cvt,1010000,1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1495,4425,1730,Sedan,4,,,17.8,,1110,7,152,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,,TRUE,107PS@6000rpm,140Nm@4200rpm,TRUE,Analog,TRUE,TRUE,5,Fabric,Automatic,2550,185/60 R15,,TRUE,Not on offer,TRUE,,,,Internal,476,,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,,,,Internal,TRUE,Manual,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,,,,,,,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,1580,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",TRUE,TRUE,TRUE,,7,,Rake,,,Rear sensors,TRUE,,,,TRUE,,TRUE,,TRUE,Manual Adjustment,,,,Cup Holders,,,TRUE,,,,,,,,,,,,,,,,
